code,description,type
571191000000109,Other myeloid leukemia (disorder),SNOMED-CT
478121000000109,"[M]Lymphoma, diffuse or NOS (morphologic abnormality)",SNOMED-CT
815141000000109,"Follicular lymphoma, cutaneous follicle centre (morphologic abnormality)",SNOMED-CT
578481000000105,"Hodgkin's, lymphocytic-histiocytic predominance NOS (disorder)",SNOMED-CT
539581000000102,"Hodgkin's disease, lymphocytic depletion NOS (disorder)",SNOMED-CT
397121000000107,[M]Eosinophilic leukaemias (morphologic abnormality),SNOMED-CT
189960007,"[M]Malignant lymphoma, diffuse NOS (morphologic abnormality)",SNOMED-CT
190050008,[M]Neutrophilic leukemia (morphologic abnormality),SNOMED-CT
190073000,Chronic lymphoproliferative disease (morphologic abnormality),SNOMED-CT
408771000000104,[M]Compound leukaemia (morphologic abnormality),SNOMED-CT
469881000000100,"[X]Diffuse non-Hodgkin's lymphoma, unspecified (disorder)",SNOMED-CT
578251000000103,Malignant mast cell tumor NOS (disorder),SNOMED-CT
134176000,"[M]Malignant lymphoma, small cleaved cell, diffuse (morphologic abnormality)",SNOMED-CT
450181000000109,"[M]Malignant lymphoma, small cell, non-cleaved, diffuse (morphologic abnormality)",SNOMED-CT
93148000,"Leukemic reticuloendotheliosis of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
422052002,Burkitt's lymphoma associated with acquired immunodeficiency syndrome (disorder),SNOMED-CT
188528004,Hodgkin's paragranuloma of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
833021000000107,Other types of follicular non-Hodgkin's lymphoma,SNOMED-CT
190151005,"[X]Malignant neoplasms of lymphoid, hematopoietic and related tissue (disorder)",SNOMED-CT
571181000000107,Myeloid sarcoma NOS (disorder),SNOMED-CT
6426003,Autosomal dominant analbuminemia (disorder),SNOMED-CT
190013007,[M]Angioendotheliomatosis (morphologic abnormality),SNOMED-CT
312939009,Ocular lymphoma (disorder),SNOMED-CT
441161000000109,"[M]Malignant lymphoma, follicular centre cell NOS (morphologic abnormality)",SNOMED-CT
433141000000108,"[M]Malignant lymphoma, centrocytic (morphologic abnormality)",SNOMED-CT
190069003,[M]Acute myelofibrosis (morphologic abnormality),SNOMED-CT
285763005,Acute myeloblastic leukemia - undifferentiated (disorder),SNOMED-CT
541011000000102,Hodgkin's sarcoma NOS (disorder),SNOMED-CT
277608004,"Hodgkin's disease, lymphocytic predominance - nodular (disorder)",SNOMED-CT
438251000000108,"[M]leukemia unspecified, NOS (morphologic abnormality)",SNOMED-CT
389361000000109,[M]Erythroleukemias (morphologic abnormality),SNOMED-CT
190052000,[M]Basophilic leukemias (morphologic abnormality),SNOMED-CT
189977007,"[M]Malignant lymphoma, large cell, cleaved, diffuse (morphologic abnormality)",SNOMED-CT
557641000000101,Reticulosarcoma of unspecified site (disorder),SNOMED-CT
190018003,"Plasma cell tumor, malignant (morphologic abnormality)",SNOMED-CT
438691000000102,[M]Monocytoid B-cell lymphoma (morphologic abnormality),SNOMED-CT
413526008,"Anaplastic large cell lymphoma, T/Null cell, primary cutaneous type (morphologic abnormality)",SNOMED-CT
662431000000108,Chronic leukemia NOS (disorder),SNOMED-CT
390401000000107,[X]Other specified leukaemias (disorder),SNOMED-CT
190166008,[X]Other and unspecified peripheral and cutaneous T-cell lymphomas (disorder),SNOMED-CT
189967005,"[M]Malignant lymphoma, follicular center cell NOS (morphologic abnormality)",SNOMED-CT
438681000000104,"[M]Malignant lymphoma, large cell, cleaved, diffuse (morphologic abnormality)",SNOMED-CT
190070002,[M]Miscellaneous leukemia NOS (morphologic abnormality),SNOMED-CT
557491000000109,Letterer-Siwe disease NOS (disorder),SNOMED-CT
403911000000104,"[M]Hodgkin,s disease, nodular sclerosis, mixed cellularity (morphologic abnormality)",SNOMED-CT
95258007,Sézary's disease of intrathoracic lymph nodes (disorder),SNOMED-CT
186723002,Human immunodeficiency virus disease resulting in Burkitt's lymphoma (disorder),SNOMED-CT
833481000000100,[M]Adult T-cell leukaemia/lymphoma,SNOMED-CT
450971000000109,[M]leukemias unspecified (morphologic abnormality),SNOMED-CT
478111000000103,"[M]Malignant lymphoma, large cell, non-cleaved, diffuse (morphologic abnormality)",SNOMED-CT
833081000000108,"Refractory anaemia without sideroblasts, so stated",SNOMED-CT
462401000000104,"[X]Malignant neoplasms of lymphoid, haematopoietic and related tissue (disorder)",SNOMED-CT
93450001,Erythroleukemia in remission (disorder),SNOMED-CT
832691000000107,Heavy chain disease,SNOMED-CT
578441000000102,Hodgkin's paragranuloma NOS (disorder),SNOMED-CT
477841000000109,[M]Compound leukaemia NOS (morphologic abnormality),SNOMED-CT
479021000000100,[M]Subacute leukaemia NOS (morphologic abnormality),SNOMED-CT
833401000000105,[M]Letterer - Siwe disease,SNOMED-CT
431831000000105,[M]Acute lymphoid leukaemia,SNOMED-CT
269499001,Neoplasm of uncertain behavior of plasma cells (disorder),SNOMED-CT
471831000000107,[M]Hodgkin's disease NOS,SNOMED-CT
833141000000104,Enteropathy-associated T-cell lymphoma,SNOMED-CT
673771000000103,Plasmacytoma NOS (disorder),SNOMED-CT
757251000000101,Diffuse malignant lymphoma - large cell,SNOMED-CT
815011000000107,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma (disorder),SNOMED-CT
401121000000109,[X]Unspecified B-cell non-Hodgkin's lymphoma,SNOMED-CT
833411000000107,Sarcoma of dendritic cells,SNOMED-CT
833501000000109,Primary cutaneous CD30 antigen positive large T-cell lymphoma,SNOMED-CT
574421000000103,Other immunoproliferative neoplasms (disorder),SNOMED-CT
190002009,"[M]Lymphoma, nodular or follicular NOS (morphologic abnormality)",SNOMED-CT
472961000000101,[M]Aleukaemic lymphoid leukaemia (morphologic abnormality),SNOMED-CT
409571000000100,"[X]Diffuse non-Hodgkin's lymphoma, unspecified (disorder)",SNOMED-CT
390261000000107,[M]Eosinophilic leukaemia NOS (morphologic abnormality),SNOMED-CT
480071000000101,"[M]Malignant lymphoma, follicular centre cell, cleaved NOS (morphologic abnormality)",SNOMED-CT
573471000000101,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of spleen (disorder),SNOMED-CT
188651007,Leukemic reticuloendotheliosis of spleen (disorder),SNOMED-CT
634631000000105,Other monocytic leukemia NOS (disorder),SNOMED-CT
84350008,AIDS with immunoblastic sarcoma (disorder),SNOMED-CT
815671000000108,"Extranodal NK/T-cell lymphoma, nasal type (disorder)",SNOMED-CT
557501000000103,Mast cell malignancy of unspecified site (disorder),SNOMED-CT
188527009,Hodgkin's paragranuloma of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
833631000000102,Cutaneous/peripheral T-cell lymphoma,SNOMED-CT
190035004,[M]Subacute lymphoid leukemia (morphologic abnormality),SNOMED-CT
578281000000109,Malignant lymphoma NOS of intrathoracic lymph nodes (disorder),SNOMED-CT
849141000000100,Adult T-cell leukemia/lymphoma (disorder),SNOMED-CT
464261000000109,[M]Mycosis fungoides NOS (morphologic abnormality),SNOMED-CT
190047005,[M]Myeloid leukemias (morphologic abnormality),SNOMED-CT
463091000000106,[M] Peripheral T-cell lymphoma NOS (morphologic abnormality),SNOMED-CT
466481000000108,"[M]Hodgkin's disease, nodular sclerosis NOS (morphologic abnormality)",SNOMED-CT
389231000000105,[M]Plasma cell tumours (morphologic abnormality),SNOMED-CT
419471000000104,[M]Lymphosarcoma cell leukaemia,SNOMED-CT
416501000000103,"[M]Malignant lymphoma, lymphocytic, well differentiated NOS (morphologic abnormality)",SNOMED-CT
389731000000103,[M]Miscellaneous leukaemias (morphologic abnormality),SNOMED-CT
189975004,"[M]Malignant lymphoma, follicular center cell, non-cleaved NOS (morphologic abnormality)",SNOMED-CT
395671000000107,[M] Alpha heavy chain disease (morphologic abnormality),SNOMED-CT
573381000000109,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of intra-abdominal lymph nodes (disorder),SNOMED-CT
188521005,Hodgkin's paragranuloma (disorder),SNOMED-CT
814981000000100,"Anaplastic large cell lymphoma, ALK-negative (disorder)",SNOMED-CT
190029004,"[M]leukemia unspecified, NOS (morphologic abnormality)",SNOMED-CT
190051007,[M]Other myeloid leukemia NOS (morphologic abnormality),SNOMED-CT
403961000000102,[M]Neutrophilic leukaemia (morphologic abnormality),SNOMED-CT
578451000000104,Hodgkin's granuloma of unspecified site (disorder),SNOMED-CT
546321000000103,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of lymph nodes of multiple sites (disorder),SNOMED-CT
190067001,[M]Acute megakaryoblastic leukemia (morphologic abnormality),SNOMED-CT
438671000000101,"[M]Malignant lymphoma, centroblastic type NOS (morphologic abnormality)",SNOMED-CT
815161000000105,Sarcoma of dendritic cells (accessory cells) (disorder),SNOMED-CT
190222001,[X]Neoplasm of uncertain and unknown behavior of other myelodysplastic syndromes (disorder),SNOMED-CT
833101000000102,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma,SNOMED-CT
390651000000106,[X]Neoplasm of uncertain and unknown behaviour of other myelodysplastic syndromes (disorder),SNOMED-CT
833601000000108,Non-Hodgkin's lymphoma - disorder,SNOMED-CT
94149003,"Acute megakaryoblastic leukemia, FAB M7 (disorder)",SNOMED-CT
815681000000105,Subcutaneous panniculitic T-cell lymphoma (disorder),SNOMED-CT
420441000000109,[M]Acute myelofibrosis (morphologic abnormality),SNOMED-CT
269478004,Chronic erythremia (disorder),SNOMED-CT
833541000000107,Subcutaneous panniculitic T-cell lymphoma,SNOMED-CT
634641000000101,Monocytic leukemia NOS (disorder),SNOMED-CT
190026006,[M]Subacute leukemia NOS (morphologic abnormality),SNOMED-CT
833521000000100,Cutaneous lymphoma,SNOMED-CT
401561000000106,[M]Monocytoid B-cell lymphoma,SNOMED-CT
189991001,[M]Hodgkin's paragranuloma (morphologic abnormality),SNOMED-CT
189976003,[M]Malignant lymphomatous polyposis (morphologic abnormality),SNOMED-CT
833461000000109,Acute myeloid leukaemia with myelodysplasia-related changes,SNOMED-CT
415461000000108,[M]Malignant lymphomatous polyposis (morphologic abnormality),SNOMED-CT
359626007,"Acute myelogenous leukemia without differentiation, FAB M0 (disorder)",SNOMED-CT
539731000000105,Mycosis fungoides of unspecified site (disorder),SNOMED-CT
473031000000100,"[M]Malignant lymphoma, centroblastic-centrocytic, follicular (morphologic abnormality)",SNOMED-CT
573361000000100,"Unspecified malignant neoplasm of lymphoid and histiocytic tissue of lymph nodes of head, face and neck (disorder)",SNOMED-CT
397451000000107,"[X]Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified (disorder)",SNOMED-CT
189969008,"[M]Malignant lymphoma, lymphocytic, intermediate differentiation NOS (morphologic abnormality)",SNOMED-CT
188636003,Sezary's disease of spleen (disorder),SNOMED-CT
833621000000104,Cutaneous/peripheral T-cell lymphoma,SNOMED-CT
410671000000109,"[M]Malignant lymphoma, lymphocytic, intermediate differentiation NOS (morphologic abnormality)",SNOMED-CT
134179007,[M]Malignant histiocytosis (morphologic abnormality),SNOMED-CT
389761000000108,"[X]Myelodysplastic syndrome, unspecified (disorder)",SNOMED-CT
399081000000101,"[M]Malignant lymphoma, mixed lymphocytic-histiocytic NOS (morphologic abnormality)",SNOMED-CT
477851000000107,[M]Lymphoid leukaemias (morphologic abnormality),SNOMED-CT
309831004,[M]Hodgkin's disease NOS (morphologic abnormality),SNOMED-CT
134178004,"[M]Hodgkin's disease, nodular sclerosis NOS (morphologic abnormality)",SNOMED-CT
833641000000106,[M]Plasmacytoma NOS,SNOMED-CT
428971000000106,"[M]Lymphogranuloma, malignant (morphologic abnormality)",SNOMED-CT
539701000000104,Nodular lymphoma of unspecified site (disorder),SNOMED-CT
455391000000100,[M]Hodgkin's disease NOS (& [lymphogranuloma malignant]),SNOMED-CT
445691000000108,[M]Myeloid leukaemias (morphologic abnormality),SNOMED-CT
832661000000101,B-cell chronic lymphocytic leukaemia,SNOMED-CT
573431000000103,Reticulosarcoma or lymphosarcoma NOS (disorder),SNOMED-CT
833171000000105,Mantle cell lymphoma,SNOMED-CT
203436008,Osteoporosis in multiple myelomatosis (disorder),SNOMED-CT
409691000000100,[M]Aleukaemic leukaemia NOS (morphologic abnormality),SNOMED-CT
541021000000108,"Hodgkin's disease, mixed cellularity NOS (disorder)",SNOMED-CT
398271000000103,"[M]Malignant lymphoma, follicular centre cell, non-cleaved, follicular (morphologic abnormality)",SNOMED-CT
404146005,Primary cutaneous diffuse large cell B-cell lymphoma of the leg (disorder),SNOMED-CT
815271000000105,"Chronic myeloid leukaemia, BCR/ABL-positive (morphologic abnormality)",SNOMED-CT
875231000000102,Monoclonal gammopathy of uncertain significance,SNOMED-CT
190016004,[M]Plasma cell tumors (morphologic abnormality),SNOMED-CT
425131000000103,[M]Acute megakaryoblastic leukaemia (morphologic abnormality),SNOMED-CT
189998007,"[M]Malignant lymphoma, follicular center cell, cleaved, follicular (morphologic abnormality)",SNOMED-CT
565911000000106,Malignant lymphoma NOS of intra-abdominal lymph nodes (disorder),SNOMED-CT
396201000000105,"[M]Malignant lymphoma, undifferentiated cell type NOS (morphologic abnormality)",SNOMED-CT
832671000000108,B-cell prolymphocytic leukaemia,SNOMED-CT
462371000000101,"[X]Refractory anemia, unspecified (disorder)",SNOMED-CT
190056002,[M]Eosinophilic leukemia NOS (morphologic abnormality),SNOMED-CT
832821000000105,Follicular non-Hodgkin's lymphoma,SNOMED-CT
190048000,[M]Subacute myeloid leukemia (morphologic abnormality),SNOMED-CT
190063002,[M]Miscellaneous leukemias (morphologic abnormality),SNOMED-CT
833491000000103,Malignant lymphoma - lymphoblastic,SNOMED-CT
433531000000109,"[M]Malignant lymphoma, centroblastic-centrocytic, diffuse (morphologic abnormality)",SNOMED-CT
832611000000103,"Hodgkin's disease, mixed cellularity",SNOMED-CT
833591000000102,Low grade B-cell lymphoma,SNOMED-CT
391381000000100,[M]Histiocytic medullary reticulosis (morphologic abnormality),SNOMED-CT
402761000000108,"[X]Refractory anaemia, unspecified",SNOMED-CT
833611000000105,[M]AngiocentricT-cell lymphoma,SNOMED-CT
705141000000109,Sézary's disease of unspecified site (disorder),SNOMED-CT
833511000000106,True histiocytic lymphoma,SNOMED-CT
307652003,Idiopathic thrombocythemia (disorder),SNOMED-CT
421835000,Immunoblastic lymphoma associated with acquired immunodeficiency syndrome (disorder),SNOMED-CT
410571000000108,[M]Miscellaneous leukaemia NOS (morphologic abnormality),SNOMED-CT
15118008,AIDS with reticulosarcoma (disorder),SNOMED-CT
557661000000100,Malignant lymphoma NOS of spleen (disorder),SNOMED-CT
95259004,Sézary's disease of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
578501000000101,"Hodgkin's disease, nodular sclerosis NOS (disorder)",SNOMED-CT
832641000000102,Hodgkin's disease,SNOMED-CT
189999004,"[M]Malignant lymphoma, lymphocytic, poorly differentiated, nodular (morphologic abnormality)",SNOMED-CT
573441000000107,Hodgkin's paragranuloma of unspecified site (disorder),SNOMED-CT
443951000000105,"[M]Malignant lymphoma, nodular NOS (& [Brill - Symmers' disease])",SNOMED-CT
557691000000106,Burkitt's lymphoma of unspecified site (disorder),SNOMED-CT
832521000000108,Acute monoblastic leukaemia,SNOMED-CT
832591000000106,"Hodgkin's disease, lymphocytic predominance - nodular",SNOMED-CT
189510008,Refractory anemia with sideroblasts (disorder),SNOMED-CT
188526000,Hodgkin's paragranuloma of intra-abdominal lymph nodes (disorder),SNOMED-CT
271385002,"[X]Non-Hodgkin's lymphoma, unspecified type (disorder)",SNOMED-CT
477541000000106,[X]Other myeloid leukaemia (morphologic abnormality),SNOMED-CT
271486002,Acute erythremia and erythroleukemia (disorder),SNOMED-CT
190006007,[M]Microglioma (morphologic abnormality),SNOMED-CT
189973006,[M]Prolymphocytic lymphosarcoma (morphologic abnormality),SNOMED-CT
634601000000104,Other myeloid leukemia NOS (disorder),SNOMED-CT
557651000000103,Reticulosarcoma NOS (disorder),SNOMED-CT
190033006,[M]Lymphoid leukemias (morphologic abnormality),SNOMED-CT
93147005,Leukemic reticuloendotheliosis of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
401221000000100,[M]Malignant histiocytosis (morphologic abnormality),SNOMED-CT
555741000000104,Malignant histiocytosis of unspecified site (disorder),SNOMED-CT
638271000000102,Macroglobulinemia NOS (disorder),SNOMED-CT
269509006,"[M]Lymphogranuloma, malignant (morphologic abnormality)",SNOMED-CT
189966001,"[M]Malignant lymphoma, centroblastic-centrocytic, diffuse (morphologic abnormality)",SNOMED-CT
359636004,"Acute myelogenous leukemia without maturation, FAB M1 (disorder)",SNOMED-CT
574411000000109,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of intrapelvic lymph nodes (disorder),SNOMED-CT
449751000000106,[M]Angioendotheliomatosis (morphologic abnormality),SNOMED-CT
815191000000104,"Atypical chronic myeloid leukaemia, BCR/ABL-negative (morphologic abnormality)",SNOMED-CT
189978002,"[M]Malignant lymphoma, large cell, non-cleaved, diffuse (morphologic abnormality)",SNOMED-CT
833341000000102,Follicular lymphoma grade 1,SNOMED-CT
461881000000104,[M]Plasma cell leukaemias (morphologic abnormality),SNOMED-CT
404031000000109,[M]Aleukaemic myeloid leukaemia (morphologic abnormality),SNOMED-CT
391691000000109,[M]Prolymphocytic lymphosarcoma (morphologic abnormality),SNOMED-CT
396711000000103,"[M]Malignant lymphoma, lymphocytic, poorly differentiated, nodular (morphologic abnormality)",SNOMED-CT
833441000000108,"Atypical chronic myeloid leukaemia, BCR/ABL negative",SNOMED-CT
190012002,[M] Large cell lymphoma (morphologic abnormality),SNOMED-CT
457421000000102,"[M]Malignant lymphoma, lymphocytic, well differentiated, nodular (morphologic abnormality)",SNOMED-CT
188656002,"Letterer-Siwe disease of lymph nodes of head, face and neck (disorder)",SNOMED-CT
640511000000108,Malignant lymphoma NOS (disorder),SNOMED-CT
832531000000105,Juvenile myelomonocytic leukaemia,SNOMED-CT
277600006,Acute myeloblastic leukemia (disorder),SNOMED-CT
190046001,[M]Lymphosarcoma cell leukemia NOS (morphologic abnormality),SNOMED-CT
541891000000101,Lymphosarcoma of unspecified site (disorder),SNOMED-CT
277648007,Angiocentric T-cell lymphoma (disorder),SNOMED-CT
450981000000106,[M]leukemia NOS (morphologic abnormality),SNOMED-CT
833111000000100,Refractory anaemia with multilineage dysplasia,SNOMED-CT
463341000000103,[M]Basophilic leukaemia NOS (morphologic abnormality),SNOMED-CT
565961000000108,Malignant lymphoma NOS of intrapelvic lymph nodes (disorder),SNOMED-CT
453011000000105,[M]Lymphosarcoma cell leukaemia NOS (morphologic abnormality),SNOMED-CT
833531000000103,"Extranodal natural killer/T-cell lymphoma, nasal type",SNOMED-CT
190032001,[M]Compound leukemia NOS (morphologic abnormality),SNOMED-CT
188624009,Mycosis fungoides of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
541691000000102,Malignant histiocytosis NOS (disorder),SNOMED-CT
190024009,[M]leukemias unspecified (morphologic abnormality),SNOMED-CT
189993003,"Lymphoma, nodular or follicular (morphologic abnormality)",SNOMED-CT
456651000000108,[M]Leukaemia NOS,SNOMED-CT
189990000,"[M]Hodgkin's disease, nodular sclerosis, mixed cellularity (morphologic abnormality)",SNOMED-CT
285768001,Acute myeloblastic leukemia with maturation (disorder),SNOMED-CT
833451000000106,"Chronic myelogenous leukaemia, BCR/ABL positive",SNOMED-CT
36449005,Acute erythremia (morphologic abnormality),SNOMED-CT
190165007,"[X]Diffuse non-Hodgkin's lymphoma, unspecified (disorder)",SNOMED-CT
389331000000104,"[M]Malignant lymphoma, convoluted cell type NOS (morphologic abnormality)",SNOMED-CT
191333009,Essential thrombocytosis (disorder),SNOMED-CT
429221000000106,[M]Hodgkin's disease NOS (morphologic abnormality),SNOMED-CT
190028007,[M]Aleukemic leukemia NOS (morphologic abnormality),SNOMED-CT
277576009,Plasma cell disorder (disorder),SNOMED-CT
189995005,"[M]Malignant lymphoma, centroblastic-centrocytic, follicular (morphologic abnormality)",SNOMED-CT
457051000000103,"[M]Hodgkin,s disease, lymphocytic predominance, diffuse (morphologic abnormality)",SNOMED-CT
443501000000104,[M]Subacute myeloid leukaemia (disorder),SNOMED-CT
417681000000107,"[X]Non-Hodgkin's lymphoma, unspecified type",SNOMED-CT
189989009,"[M]Hodgkin's disease, lymphocytic predominance, diffuse (morphologic abnormality)",SNOMED-CT
634611000000102,Myeloid leukemia NOS (disorder),SNOMED-CT
832811000000104,Primary mediastinal (thymic) large B-cell lymphoma,SNOMED-CT
634621000000108,Other monocytic leukemia (disorder),SNOMED-CT
815311000000105,Acute myeloid leukemia with myelodysplasia-related changes (disorder),SNOMED-CT
815451000000102,Primary cutaneous CD30 antigen positive large T-cell lymphoma (disorder),SNOMED-CT
425221000000109,[M]Burkitt's tumour NOS (morphologic abnormality),SNOMED-CT
78010001,"Malignant lymphoma, large B-cell, diffuse, immunoblastic (morphologic abnormality)",SNOMED-CT
833331000000106,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue,SNOMED-CT
633321000000101,"Histiocytosis X, unspecified (disorder)",SNOMED-CT
832601000000100,"Hodgkin's disease, nodular sclerosis",SNOMED-CT
416901000000108,"[M]Malignant lymphoma, nodular NOS (morphologic abnormality)",SNOMED-CT
190036003,[M]Aleukemic lymphoid leukemia (morphologic abnormality),SNOMED-CT
572191000000103,Hodgkin's granuloma NOS (disorder),SNOMED-CT
367051000000101,Mantle cell lymphoma (morphologic abnormality),SNOMED-CT
833031000000109,Eosinophilic granuloma,SNOMED-CT
188678009,Diffuse non-Hodgkin's lymphoblastic (diffuse) lymphoma (disorder),SNOMED-CT
420631000000103,[M]Acute lymphoid leukaemia (morphologic abnormality),SNOMED-CT
190011009,[M] Gamma heavy chain disease (morphologic abnormality),SNOMED-CT
470351000000104,[M]Polycythemia vera (morphologic abnormality),SNOMED-CT
445681000000106,[M]Lymphosarcoma cell leukaemia (morphologic abnormality),SNOMED-CT
95256006,Sézary's disease of intra-abdominal lymph nodes (disorder),SNOMED-CT
556061000000105,Burkitt's lymphoma NOS (disorder),SNOMED-CT
190038002,[M]Plasma cell leukemias (morphologic abnormality),SNOMED-CT
95257002,Sézary's disease of intrapelvic lymph nodes (disorder),SNOMED-CT
6357002,AIDS with primary lymphoma of the brain (disorder),SNOMED-CT
833061000000104,Anaplastic lymphoma kinase negative anaplastic large cell lymphoma,SNOMED-CT
833691000000101,Hypereosinophilic syndrome,SNOMED-CT
450611000000107,[X]Other monocytic leukaemia (morphologic abnormality),SNOMED-CT
662441000000104,Subacute leukemia NOS (disorder),SNOMED-CT
832631000000106,Lymphocyte-rich classical Hodgkin lymphoma,SNOMED-CT
190039005,[M]Plasma cell leukemia NOS (morphologic abnormality),SNOMED-CT
556151000000108,Malignant lymphoma NOS of unspecified site (disorder),SNOMED-CT
832621000000109,"Hodgkin's disease, lymphocytic depletion",SNOMED-CT
190001002,"[M]Malignant lymphoma, follicular center cell, non-cleaved, follicular (morphologic abnormality)",SNOMED-CT
189981007,"[M]Lymphoma, diffuse or NOS (morphologic abnormality)",SNOMED-CT
188756007,Acute panmyelosis (disorder),SNOMED-CT
71390001,Plasma cell dyscrasia (disorder),SNOMED-CT
409561000000107,[M]Microglioma (morphologic abnormality),SNOMED-CT
832651000000104,B-cell acute lymphoblastic leukaemia,SNOMED-CT
302852008,Plasmacytoma (disorder),SNOMED-CT
408281000000107,[X]Other malignant immunoproliferative diseases (disorder),SNOMED-CT
557671000000107,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of intrathoracic lymph nodes (disorder),SNOMED-CT
278190000,Erythremia (morphologic abnormality),SNOMED-CT
430841000000108,[M]Angioendotheliomatosis,SNOMED-CT
414451000000109,[X]Other and unspecified peripheral and cutaneous T-cell lymphomas,SNOMED-CT
814851000000101,Diffuse follicle centre lymphoma (disorder),SNOMED-CT
255100007,Mycosis fungoides of skin (disorder),SNOMED-CT
814201000000103,Primary mediastinal (thymic) large B-cell lymphoma (disorder),SNOMED-CT
190019006,[M]Plasma cell tumor NOS (morphologic abnormality),SNOMED-CT
188561006,"Hodgkin's, lymphocytic-histiocytic predominance of spleen (disorder)",SNOMED-CT
190043009,[M]Erythroleukemia NOS (morphologic abnormality),SNOMED-CT
190053005,[M]Basophilic leukemia NOS (morphologic abnormality),SNOMED-CT
396701000000100,[M]Hodgkin's paragranuloma (morphologic abnormality),SNOMED-CT
269510001,"[M]Malignant lymphoma, nodular NOS (morphologic abnormality)",SNOMED-CT
269508003,"[M]Malignant lymphoma, mixed lymphocytic-histiocytic NOS (morphologic abnormality)",SNOMED-CT
461891000000102,[M]Plasma cell leukaemia NOS (morphologic abnormality),SNOMED-CT
93149008,Leukemic reticuloendotheliosis of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
815031000000104,Hepatosplenic T-cell lymphoma (disorder),SNOMED-CT
366059005,Letterer-Siwe disease (disorder),SNOMED-CT
403451000000108,"[M]Hodgkin's disease, lymphocytic predominance (morphologic abnormality)",SNOMED-CT
190229005,"[X]Myelodysplastic syndrome, unspecified (disorder)",SNOMED-CT
190049008,[M]Aleukemic myeloid leukemia (morphologic abnormality),SNOMED-CT
833371000000108,Follicular lymphoma grade 3a,SNOMED-CT
425541000000104,[M] Large cell lymphoma (morphologic abnormality),SNOMED-CT
425191000000102,[M]Other monocytic leukaemia NOS (morphologic abnormality),SNOMED-CT
128087008,Monoclonal gammopathy of undetermined significance (MGUS) (disorder),SNOMED-CT
466491000000105,[M] Monoclonal gammopathy (morphologic abnormality),SNOMED-CT
398691000000101,"[M]Malignant lymphoma, lymphocytic, poorly differentiated NOS (morphologic abnormality)",SNOMED-CT
189961006,"[M]Malignant lymphoma, undifferentiated cell type NOS (morphologic abnormality)",SNOMED-CT
189963009,"[M]Malignant lymphoma, convoluted cell type NOS (morphologic abnormality)",SNOMED-CT
556141000000105,Malignant lymphoma otherwise specified (disorder),SNOMED-CT
450944007,Polymorphic post transplant lymphoproliferative disorder (morphologic abnormality),SNOMED-CT
539741000000101,Mycosis fungoides NOS (disorder),SNOMED-CT
389871000000106,[M]Burkitt's tumours (morphologic abnormality),SNOMED-CT
134182002,[M]Polycythemia vera (morphologic abnormality),SNOMED-CT
833351000000104,Follicular lymphoma grade 2,SNOMED-CT
778041000000106,"[M]Malignant lymphoma, large cell, diffuse NOS",SNOMED-CT
437761000000104,[X]Other lymphoid leukaemia (disorder),SNOMED-CT
556071000000103,Other specified reticulosarcoma or lymphosarcoma (disorder),SNOMED-CT
450051000000104,[X]Other types of follicular non-Hodgkin's lymphoma (disorder),SNOMED-CT
425261000000101,[M]Plasma cell tumour NOS (morphologic abnormality),SNOMED-CT
91859000,"Acute monocytic leukemia, FAB M5 (disorder)",SNOMED-CT
572201000000101,Hodgkin's sarcoma of unspecified site (disorder),SNOMED-CT
190031008,[M]Compound leukemia (morphologic abnormality),SNOMED-CT
285766002,Acute myeloblastic leukemia without maturation (disorder),SNOMED-CT
190023003,[M]Burkitt's tumor NOS (morphologic abnormality),SNOMED-CT
401241000000107,"[M]Malignant lymphoma, small cleaved cell, diffuse (morphologic abnormality)",SNOMED-CT
555761000000103,Letterer-Siwe disease of unspecified sites (disorder),SNOMED-CT
867931000000106,[M]Juvenile myelomonocytic leukaemia (morphologic abnormality),SNOMED-CT
466521000000108,"[M]Hodgkin's disease, lymphocytic depletion NOS (morphologic abnormality)",SNOMED-CT
833571000000101,Angioimmunoblastic lymphadenopathy with dysproteinaemia,SNOMED-CT
190008008,[M] Peripheral T-cell lymphoma NOS (morphologic abnormality),SNOMED-CT
190040007,[M]Erythroleukemias (morphologic abnormality),SNOMED-CT
189971008,"[M]Malignant lymphoma, follicular center cell, cleaved NOS (morphologic abnormality)",SNOMED-CT
399211000000101,"[X]Non-Hodgkin's lymphoma, unspecified type (disorder)",SNOMED-CT
