code,description,type
423263001,Diabetic Autonomic Neuropathy Associated With Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
300131000000107,Diabetes Mellitus Type Ii Diet Education (Procedure),SNOMED-CT
421443003,"Gestational Diabetes Mellitus, Class D (Disorder)",SNOMED-CT
698971000000101,"Diabetes Mellitus During Pregnancy, Childbirth Or The Puerperium Nos (Disorder)",SNOMED-CT
306881000000103,Did Not Attend Diabetes Structured Education Programme,SNOMED-CT
425159004,Diabetic Gastroparesis Associated With Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
401109007,Type 1 Diabetes Mellitus With Persistent Proteinuria (Disorder),SNOMED-CT
876371000000102,Conversion To Insulin In Secondary Care,SNOMED-CT
213781000000107,Diabetic 6 Month Review,SNOMED-CT
497741000000106,[D]Widespread Diabetic Foot Gangrene (Situation),SNOMED-CT
276091000000108,Insulin Dose Changed,SNOMED-CT
230578003,Diabetic Truncal Radiculopathy (Disorder),SNOMED-CT
191781000000105,Discharged From Care Of Diabetes Specialist Nurse,SNOMED-CT
310312000,Hba1 Greater Than 10% - Bad Control (Finding),SNOMED-CT
841231000000100,Referral To Community Diabetes Specialist Clinic,SNOMED-CT
421165007,Diabetic Oculopathy Associated With Type I Diabetes Mellitus (Disorder),SNOMED-CT
E100,Insulin-Dependent Diabetes Mellitus With Coma,ICD-10
E101,Insulin-Dependent Diabetes Mellitus With Ketoacidosis,ICD-10
E102,Insulin-Dependent Diabetes Mellitus With Renal Complications,ICD-10
E103,Insulin-Dependent Diabetes Mellitus With Ophthalmic Comps,ICD-10
E104,Insulin-Dependent Diabetes Mellitus With Neurological Comps,ICD-10
E105,Insulin-Dependent Diabetes Mellitus With Periph Circ Comps,ICD-10
E106,Insulin-Dependent Diabetes Mellitus With Other Spec Comps,ICD-10
E107,Insulin-Dependent Diabetes Mellitus With Multiple Comps,ICD-10
E108,Insulin-Dependent Diabetes Mellitus With Unspec Comps,ICD-10
E109,Insulin-Dependent Diabetes Mellitus Without Complications,ICD-10
E110,Non-Insulin-Dependent Diabetes Mellitus With Coma,ICD-10
E111,Non-Insulin-Dependent Diabetes Mellitus With Ketoacidosis,ICD-10
E112,Non-Insulin-Dependent Diabetes Mellitus With Renal Comps,ICD-10
E113,Non-Insulin-Dependent Diabetes Mellitus With Ophthalm Comps,ICD-10
E114,Non-Insulin-Dependent Diabetes Mellitus With Neuro Comps,ICD-10
E115,Non-Insulin-Depend Diabetes Mellitus With Periph Circ Comp,ICD-10
E116,Non-Insulin-Depend Diabetes Mellitus With Other Spec Comp,ICD-10
E117,Non-Insulin-Dependent Diabetes Mellitus With Multiple Comps,ICD-10
E118,Non-Insulin-Dependent Diabetes Mellitus With Unspec Comps,ICD-10
E119,Non-Insulin-Depend Diabetes Mellitus Without Complication,ICD-10
E130,Other Specified Diabetes Mellitus With Coma,ICD-10
E131,Other Specified Diabetes Mellitus With Ketoacidosis,ICD-10
E132,Other Specified Diabetes Mellitus With Renal Complications,ICD-10
E133,Other Specified Diabetes Mellitus With Ophthalmic Comps,ICD-10
E134,Other Specified Diabetes Mellitus With Neurological Comps,ICD-10
E135,Other Specified Diabetes Mellitus With Periph Circ Comps,ICD-10
E136,Other Specified Diabetes Mellitus With Other Spec Comps,ICD-10
E137,Other Specified Diabetes Mellitus With Multiple Comps,ICD-10
E138,Other Specified Diabetes Mellitus With Unspecified Comps,ICD-10
E139,Other Specified Diabetes Mellitus Without Complications,ICD-10
E140,Unspecified Diabetes Mellitus With Coma,ICD-10
E141,Unspecified Diabetes Mellitus With Ketoacidosis,ICD-10
E142,Unspecified Diabetes Mellitus With Renal Complications,ICD-10
E143,Unspecified Diabetes Mellitus With Ophthalmic Complications,ICD-10
E144,Unspecified Diabetes Mellitus With Neurological Comps,ICD-10
E145,Unspecified Diabetes Mellitus With Periph Circulatory Comps,ICD-10
E146,Unspecified Diabetes Mellitus With Other Specified Comps,ICD-10
E147,Unspecified Diabetes Mellitus With Multiple Complications,ICD-10
E148,Unspecified Diabetes Mellitus With Unspecified Complications,ICD-10
E149,Unspecified Diabetes Mellitus Without Complications,ICD-10
G590,Diabetic Mononeuropathy,ICD-10
G632,Diabetic Polyneuropathy,ICD-10
H280,Diabetic Cataract,ICD-10
H360,Diabetic Retinopathy,ICD-10
M142,Diabetic Arthropathy,ICD-10
N083,Glomerular Disorders In Diabetes Mellitus,ICD-10
O240,"Pre-Existing Diabetes Mellitus, Insulin-Dependent",ICD-10
O241,"Pre-Existing Diabetes Mellitus, Non-Insulin-Dependent",ICD-10
O243,"Pre-Existing Diabetes Mellitus, Unspecified",ICD-10
