code,description,type
232737008,Embolization Of Coronary Artery Fistula (Procedure),SNOMED-CT
233836002,Acute Q Wave Infarction - Widespread (Disorder),SNOMED-CT
253272009,Congenital Abnormality Of Cardiac Connection (Disorder),SNOMED-CT
421704003,New York Heart Association Classification - Class Ii (Finding),SNOMED-CT
427188004,Repair Of Double Outlet Right Ventricle With Intraventricular Tunnel (Procedure),SNOMED-CT
253553008,Perimembranous Ventricular Septal Defect With Extension To Right Ventricular Trabecular Component (Disorder),SNOMED-CT
268174004,Bulbus Cordis And Cardiac Septal Closure Anomalies (Disorder),SNOMED-CT
775171000000109,Angina Self Management Plan Completed (Situation),SNOMED-CT
233880002,Chronic Myocardial Disorder Caused By Chemical Or External Agent (Disorder),SNOMED-CT
253405007,Accessory Tissue On Mitral Leaflet (Disorder),SNOMED-CT
233834004,Acute Non-Q Wave Infarction - Lateral (Disorder),SNOMED-CT
253546004,Left Ventricular Outflow Tract Obstruction (Disorder),SNOMED-CT
813991000000101,Education About Deteriorating Heart Failure (Procedure),SNOMED-CT
70422006,Acute Subendocardial Infarction (Disorder),SNOMED-CT
253700001,Variant Coronary Origin From Aortic Sinus (Disorder),SNOMED-CT
268185002,Supravalvar Aortic Stenosis (Disorder),SNOMED-CT
174802006,Allotransplant Of Heart And Lung (Procedure),SNOMED-CT
253283000,Double Inlet Left Ventricle (Disorder),SNOMED-CT
736968006,Aortocoronary Artery Bypass Of Three Coronary Arteries With Saphenous Vein Graft (Procedure),SNOMED-CT
394659003,Acute Coronary Syndrome (Disorder),SNOMED-CT
775161000000102,Angina Self Management Plan Commenced (Situation),SNOMED-CT
427886002,Total Cavopulmonary Connection With Lateral Atrial Tunnel (Procedure),SNOMED-CT
401314000,Acute Non-St Segment Elevation Myocardial Infarction (Disorder),SNOMED-CT
253376005,Tricuspid Annulus Hypoplasia (Disorder),SNOMED-CT
253722008,Multiple Coronary Artery Fistulae (Disorder),SNOMED-CT
253559007,Ventricular Septal Defect With Malaligned Outlet Septum To Left (Disorder),SNOMED-CT
264503005,Aneurysm Of Membranous Septum (Disorder),SNOMED-CT
194802003,True Posterior Myocardial Infarction (Disorder),SNOMED-CT
399261000,History Of Coronary Artery Bypass Grafting (Situation),SNOMED-CT
308068007,History Of Treatment For Ischemic Heart Disease (Situation),SNOMED-CT
253267000,Congenital Abnormality Of Relationship Of Cardiac Component (Disorder),SNOMED-CT
205834002,Acardia (Disorder),SNOMED-CT
412787009,"Intellectual Disability, Congenital Heart Disease, Blepharophimosis, Blepharoptosis And Hypoplastic Teeth (Disorder)",SNOMED-CT
253565007,Muscular Ventricular Septal Defect In Apical Trabecular Septum (Disorder),SNOMED-CT
194842008,Single Coronary Vessel Disease (Disorder),SNOMED-CT
253420001,Atrioventricular Septal Defect With Ventricular Component Under Superior Bridging Leaflet With Chords To Papillary Muscle On Right Ventricular Side Septum (Disorder),SNOMED-CT
253554002,Perimembranous Ventricular Septal Defect With Extension To Right Ventricular Outlet (Disorder),SNOMED-CT
253574009,Subaortic Infundibulum (Disorder),SNOMED-CT
410431009,Cardiorespiratory Failure (Disorder),SNOMED-CT
253547008,Left Ventricular Outflow Tract Atresia (Disorder),SNOMED-CT
395723006,Operation For Transposition Of Great Vessels (Procedure),SNOMED-CT
51442005,Congenital Atresia Of Aortic Valve (Disorder),SNOMED-CT
315608004,Cardiomyopathy In Duchenne Muscular Dystrophy (Disorder),SNOMED-CT
78495000,Cleft Leaflet Of Mitral Valve (Disorder),SNOMED-CT
717171000000109,Exception Reporting - Coronary Heart Disease Quality Indicators (Finding),SNOMED-CT
174833008,Correction Of Total Anomalous Pulmonary Venous Connection To Infradiaphragmatic Vessel (Procedure),SNOMED-CT
7368005,Double Outlet Left Ventricle (Disorder),SNOMED-CT
314207007,Non-Q Wave Myocardial Infarction (Disorder),SNOMED-CT
715951000000107,Exception Reporting - Heart Failure Quality Indicators (Finding),SNOMED-CT
269299003,Cardiac Insufficiency As A Complication Of Care (Disorder),SNOMED-CT
253456003,Imperforate Right Atrioventricular Valve (Disorder),SNOMED-CT
194849004,Generalized Ischemic Myocardial Dysfunction (Disorder),SNOMED-CT
233873004,Hypertrophic Cardiomyopathy (Disorder),SNOMED-CT
717541000000106,Exception Reporting - Myocardial Infarction Quality Indicators (Finding),SNOMED-CT
286947004,Chronic Rheumatic Mitral Valve (Disorder),SNOMED-CT
307140009,Acute Non-Q Wave Infarction (Disorder),SNOMED-CT
253688004,Collaterals To Pulmonary Arteries (Disorder),SNOMED-CT
194868001,"Thrombosis Of Atrium, Auricular Appendage, And Ventricle Due To And Following Acute Myocardial Infarction (Disorder)",SNOMED-CT
407596008,Echocardiogram Shows Left Ventricular Systolic Dysfunction (Finding),SNOMED-CT
276514007,Neonatal Cardiac Failure (Disorder),SNOMED-CT
253373002,Atrioventricular Septal Defect - Isolated Atrial Component (Disorder),SNOMED-CT
447671002,Ventricular Septal Defect With Posterior Malaligned Outlet Septum With Overriding Aortic Valve (Disorder),SNOMED-CT
315026000,Transient Myocardial Ischemia (Disorder),SNOMED-CT
2829000,Uhl's Disease (Disorder),SNOMED-CT
253487001,Left Atrioventricular Valve Hypoplasia (Disorder),SNOMED-CT
204352000,Supernumerary Pulmonary Valve Cusps (Disorder),SNOMED-CT
253544001,Congenital Left Ventricular Aneurysm (Disorder),SNOMED-CT
253632008,Abnormal Origin Of Right Pulmonary Artery (Disorder),SNOMED-CT
64077000,Myocardial Degeneration (Disorder),SNOMED-CT
461105005,Anomalous Origin Of Coronary Artery From Aorta (Disorder),SNOMED-CT
264086008,Malaligned Outlet Septum (Disorder),SNOMED-CT
16567006,Mesocardia (Disorder),SNOMED-CT
175050003,Single Implantation Of Mammary Artery Into Coronary Artery (Procedure),SNOMED-CT
253389004,Tricuspid Chordae Tendinae To Outlet Septum (Disorder),SNOMED-CT
90383006,Congenital Absence Of Aorta (Disorder),SNOMED-CT
204362007,Parachute Malformation Of Mitral Valve (Disorder),SNOMED-CT
253567004,Muscular Ventricular Septal Defect In Outlet Septum (Disorder),SNOMED-CT
21470009,Syncope Anginosa (Disorder),SNOMED-CT
60106004,Common Arterial Trunk And Separate Origin Of Pulmonary Arteries (Disorder),SNOMED-CT
265467003,Atrial Inversion Operation (Procedure),SNOMED-CT
253504008,Left Atrioventricular Valve Chordae To Outlet Septum (Disorder),SNOMED-CT
401303003,Acute St Segment Elevation Myocardial Infarction (Disorder),SNOMED-CT
83698002,Complete Repair Of Tetralogy Of Fallot With Transannular Patch (Procedure),SNOMED-CT
60232001,Cleft Leaflet Of Tricuspid Valve (Disorder),SNOMED-CT
275227003,Myocardial Revascularization (Procedure),SNOMED-CT
717531000000102,Heart Failure Monitoring Telephone Invitation (Procedure),SNOMED-CT
175115008,Transluminal Maintenance Of Heart Assist System (Procedure),SNOMED-CT
253452001,Fused Common Atrioventricular Valve Papillary Muscle (Disorder),SNOMED-CT
287280009,Ligation Of Coronary Arteriovenous Fistula (Procedure),SNOMED-CT
37034001,Ligation Of Arteriovenous Fistula Of Coronary Artery (Procedure),SNOMED-CT
78250005,Ectopia Cordis (Disorder),SNOMED-CT
232721002,Coronary Artery Bypass Grafts X 3 (Procedure),SNOMED-CT
253448001,Arcade Abnormality Of Common Atrioventricular Valve Chordae (Disorder),SNOMED-CT
261756009,Coronary Interposition Technique (Procedure),SNOMED-CT
253329001,Ductus Venosus Abnormality (Disorder),SNOMED-CT
20529002,Secondary Dilated Cardiomyopathy (Disorder),SNOMED-CT
27097002,Danish Type Familial Amyloid Cardiomyopathy (Disorder),SNOMED-CT
371068009,Myocardial Infarction With Complication (Disorder),SNOMED-CT
194856005,Subsequent Myocardial Infarction (Disorder),SNOMED-CT
253511007,Congenital Abnormality Of Ventricles And Ventricular Septum (Disorder),SNOMED-CT
10633002,Acute Congestive Heart Failure (Disorder),SNOMED-CT
253703004,Anomalous Origin Of Coronary Artery From Non-Facing Sinus (Disorder),SNOMED-CT
1871002,Repair Of Aneurysm Of Coronary Artery (Procedure),SNOMED-CT
204456001,Subdiaphragmatic Total Anomalous Pulmonary Venous Return (Disorder),SNOMED-CT
247361000000100,Heart Failure 6 Month Review (Regime/Therapy),SNOMED-CT
253672004,Preductal Aortic Stenosis (Disorder),SNOMED-CT
161666008,History Of Heart Recipient (Situation),SNOMED-CT
128404006,Right Heart Failure (Disorder),SNOMED-CT
253417009,Atrioventricular Septal Defect - Ventricular Component (Disorder),SNOMED-CT
253270001,Abnormal Relationship Of Aortic Orifice To Pulmonary Orifice (Disorder),SNOMED-CT
415295002,Restrictive Cardiomyopathy (Disorder),SNOMED-CT
204399007,Hemicardia (Disorder),SNOMED-CT
253328009,Coronary Sinus To Left Ventricle Fistula (Disorder),SNOMED-CT
253543007,Primary Left Ventricular Endocardial Fibroelastosis (Disorder),SNOMED-CT
253597007,Accessory Tissue On Pulmonary Valve Cusp (Disorder),SNOMED-CT
253660005,Double Aortic Arch With Both Patent (Disorder),SNOMED-CT
253614008,Tubular Hypoplasia Of Aorta (Disorder),SNOMED-CT
716211000000105,Excepted From Cardiovascular Disease Quality Indicators - Informed Dissent (Finding),SNOMED-CT
253690003,Systemic To Pulmonary Collateral Artery (Disorder),SNOMED-CT
253520003,Hypoplasia Of Right Ventricular Outflow Tract (Disorder),SNOMED-CT
5230009,Congenital Absence Of Coronary Artery (Disorder),SNOMED-CT
74218008,Coronary Artery Arising From Main Pulmonary Artery (Disorder),SNOMED-CT
253570000,Doubly Committed Subarterial Ventricular Septal Defect With Muscular Posterior Inferior Rim (Disorder),SNOMED-CT
789621000000105,Preferred Place Of Care For Next Exacerbation Of Heart Failure (Finding),SNOMED-CT
304914007,Acute Q Wave Myocardial Infarction (Disorder),SNOMED-CT
233828006,Acute Non-Q Wave Infarction - Anterolateral (Disorder),SNOMED-CT
204363002,Supernumerary Cusps Of The Mitral Valve (Disorder),SNOMED-CT
253443005,Ebstein's Anomaly Of Common Atrioventricular Valve (Disorder),SNOMED-CT
195020003,Hypertrophic Cardiomyopathy Without Obstruction (Disorder),SNOMED-CT
287277008,Indirect Heart Revascularization (Procedure),SNOMED-CT
253269002,Criss-Cross Heart (Disorder),SNOMED-CT
253600008,Quadricuspid Pulmonary Valve (Disorder),SNOMED-CT
420913000,New York Heart Association Classification - Class Iii (Finding),SNOMED-CT
253510008,Hypoplastic Left Atrioventricular Valve Papillary Muscle (Disorder),SNOMED-CT
174832003,Correction Of Total Anomalous Pulmonary Venous Connection To Coronary Sinus (Procedure),SNOMED-CT
253523001,Primary Right Ventricular Endocardial Fibroelastosis (Disorder),SNOMED-CT
253550006,Multiple Ventricular Septal Defects (Disorder),SNOMED-CT
224161000000105,Conversion Of Atrial Pulmonary Anastomosis To Total Pulmonary Connection (Procedure),SNOMED-CT
10451007,Double Aortic Arch (Disorder),SNOMED-CT
194867006,Rupture Of Papillary Muscle As Current Complication Following Acute Myocardial Infarction (Disorder),SNOMED-CT
195112003,Compensated Cardiac Failure (Disorder),SNOMED-CT
79955004,Chronic Cor Pulmonale (Disorder),SNOMED-CT
204330009,Common Atrioventricular-Type Ventricular Septal Defect (Disorder),SNOMED-CT
66052004,Benign Hypertensive Heart And Renal Disease (Disorder),SNOMED-CT
233126007,Repair Of Double Outlet Right Ventricle (Procedure),SNOMED-CT
72352009,Bicuspid Aortic Valve (Disorder),SNOMED-CT
315287002,Diabetes Mellitus Insulin-Glucose Infusion In Acute Myocardial Infarction (Procedure),SNOMED-CT
424045003,Myocardial Bridge Of Coronary Artery (Disorder),SNOMED-CT
204448004,Atresia Of Pulmonary Artery With Septal Defect (Disorder),SNOMED-CT
233837006,Acute Non-Q Wave Infarction - Widespread (Disorder),SNOMED-CT
253545000,Left Ventricular Outflow Tract Abnormality (Disorder),SNOMED-CT
253402005,Double Orifice Of Mitral Valve (Disorder),SNOMED-CT
716971000000109,Heart Failure Monitoring First Letter (Procedure),SNOMED-CT
170594001,Angina Control - Good (Finding),SNOMED-CT
233830008,Acute Non-Q Wave Infarction - Inferior (Disorder),SNOMED-CT
253495002,Double Orifice Of Left Atrioventricular Valve (Disorder),SNOMED-CT
204423002,Anomalous Origin Of The Aortic Arch (Disorder),SNOMED-CT
309519009,Left Ventricular Thrombus (Disorder),SNOMED-CT
426902005,Combined Atrial Switch And Arterial Switch Operation (Procedure),SNOMED-CT
29843007,Coronary Atherectomy By Laser (Procedure),SNOMED-CT
253321003,Anomalous Termination Of Right Pulmonary Vein (Disorder),SNOMED-CT
59877000,Congenital Anomaly Of Aorta (Disorder),SNOMED-CT
19057007,Status Anginosus (Disorder),SNOMED-CT
194863005,Atrial Septal Defect Due To And Following Acute Myocardial Infarction (Disorder),SNOMED-CT
253312004,Absent Bridging Vein (Disorder),SNOMED-CT
253271002,Mirror-Imaged Heart (Disorder),SNOMED-CT
253386006,Arcade Abnormality Of Tricuspid Chordae Tendinae (Disorder),SNOMED-CT
872361000000105,Discussion About Heart Failure Care Plan (Procedure),SNOMED-CT
3545003,Diastolic Dysfunction (Finding),SNOMED-CT
253529002,Right Ventricular Outflow Tract Abnormality (Disorder),SNOMED-CT
811701000000105,Angina Self-Management Plan Review (Procedure),SNOMED-CT
62335009,Congenital Stenosis Of Inferior Vena Cava (Disorder),SNOMED-CT
64715009,Hypertensive Heart Disease (Disorder),SNOMED-CT
195021004,Primary Dilated Cardiomyopathy (Disorder),SNOMED-CT
91335003,Mural Thrombus Of Heart (Disorder),SNOMED-CT
309634009,History Of Heart Failure In Last Year (Situation),SNOMED-CT
253674003,Preductal Hypoplasia Of Aorta (Disorder),SNOMED-CT
378121000000101,Aortopulmonary Reconstruction With Systemic To Pulmonary Arterial Shunt (Procedure),SNOMED-CT
28931004,Coronary Artery Rupture (Disorder),SNOMED-CT
261538006,Open Intracoronary Repair Of Coronary Artery Fistula (Procedure),SNOMED-CT
40272001,Congenital Absence Of Coronary Sinus (Disorder),SNOMED-CT
448302004,Repair Of Tetralogy Of Fallot Using Right Ventricular Outflow Conduit (Procedure),SNOMED-CT
253317005,Inferior Vena Cava Connecting To Morphological Left Atrium (Disorder),SNOMED-CT
174803001,Revision Of Transplantation Of Heart And Lung (Procedure),SNOMED-CT
204299009,Dextrotransposition Of Aorta (Disorder),SNOMED-CT
253499008,Accessory Tissue On Left Atrioventricular Valve Leaflet (Disorder),SNOMED-CT
253284006,Double Inlet To Ventricle Of Indeterminate Morphology (Disorder),SNOMED-CT
253609009,Abnormal Number Of Aortic Valve Cusps (Disorder),SNOMED-CT
315025001,Refractory Angina (Disorder),SNOMED-CT
764851000000102,Worsening Pulmonary Oedema (Finding),SNOMED-CT
233858000,Familial Mitral Valve Prolapse (Disorder),SNOMED-CT
204378009,Congenital Coronary Aneurysm (Disorder),SNOMED-CT
253447006,Common Atrioventricular Valve Chordae To Outlet Septum (Disorder),SNOMED-CT
81990004,Cor Biloculare (Disorder),SNOMED-CT
253576006,Bilateral Deficient Infundibula (Disorder),SNOMED-CT
80387009,Roger's Disease (Disorder),SNOMED-CT
253470003,True Cleft Of Right Atrioventricular Valve Leaflet (Disorder),SNOMED-CT
233838001,Acute Posterior Myocardial Infarction (Disorder),SNOMED-CT
253584005,Accessory Tissue On Truncal Valve Cusp (Disorder),SNOMED-CT
62067003,Hypoplastic Left Heart Syndrome (Disorder),SNOMED-CT
253723003,Coronary Fistulae From Right Ventricle (Disorder),SNOMED-CT
95441000,Pulmonary Artery Stenosis (Disorder),SNOMED-CT
253573003,Subpulmonary Infundibulum (Disorder),SNOMED-CT
374231000000104,High Risk Of Heart Failure Screening Invitation (Procedure),SNOMED-CT
253303001,Solitary Aortic Trunk With Pulmonary Atresia (Disorder),SNOMED-CT
253435000,Dilatation Of Common Atrioventricular Valve Annulus (Disorder),SNOMED-CT
253636006,Anomalous Origin Of Left Pulmonary Artery From Ductus Arteriosus (Disorder),SNOMED-CT
429639007,Percutaneous Transluminal Balloon Angioplasty With Insertion Of Stent Into Coronary Artery (Procedure),SNOMED-CT
15096009,Congenital Insufficiency Of Pulmonary Valve (Disorder),SNOMED-CT
204354004,Congenital Tricuspid Atresia And Stenosis (Disorder),SNOMED-CT
253479002,Parachute Malformation Of Right Atrioventricular Valve (Disorder),SNOMED-CT
42531007,Microinfarct Of Heart (Disorder),SNOMED-CT
394724007,Coronary Heart Disease Medication Review (Procedure),SNOMED-CT
275516004,Cardiomegaly - Hypertensive (Disorder),SNOMED-CT
195111005,Decompensated Cardiac Failure (Disorder),SNOMED-CT
253277003,Discordant Atrioventricular Connection (Disorder),SNOMED-CT
75270000,Congenital Diverticulum Of Left Ventricle (Disorder),SNOMED-CT
7438000,Congenital Atresia Of Aorta (Disorder),SNOMED-CT
253635005,Abnormal Origin Of Left Pulmonary Artery (Disorder),SNOMED-CT
232921000000108,Repair Of Fallot-Type Pulmonary Atresia With Aortopulmonary Collaterals (Procedure),SNOMED-CT
32477003,Heart-Lung Transplant With Recipient Cardiectomy-Pneumonectomy (Procedure),SNOMED-CT
170596004,Angina Control - Improving (Finding),SNOMED-CT
253623006,Pulmonary Trunk Atresia (Disorder),SNOMED-CT
45227007,Hypertrophic Obstructive Cardiomyopathy (Disorder),SNOMED-CT
204391005,Hypoplasia Of Cardiac Vein (Disorder),SNOMED-CT
253297008,Transposition Of Aorta (Disorder),SNOMED-CT
936451000000108,Percutaneous Transluminal Balloon Angioplasty And Insertion Of Drug Eluting Stent Into Coronary Artery (Procedure),SNOMED-CT
253451008,Absent Common Atrioventricular Valve Papillary Muscle (Disorder),SNOMED-CT
915571000000102,On Optimal Heart Failure Therapy (Finding),SNOMED-CT
308117007,Antianginal Therapy (Procedure),SNOMED-CT
253654005,Right Aortic Arch And Right Descending Aorta (Disorder),SNOMED-CT
233844002,Accelerated Coronary Artery Disease In Transplanted Heart (Disorder),SNOMED-CT
55510008,Cor Triatriatum (Disorder),SNOMED-CT
95237001,Retroesophageal Subclavian Artery (Disorder),SNOMED-CT
233842003,Old Posterior Myocardial Infarction (Disorder),SNOMED-CT
48520006,Congenital Atresia Of Cardiac Vein (Disorder),SNOMED-CT
85898001,Cardiomyopathy (Disorder),SNOMED-CT
204457005,Supradiaphragmatic Total Anomalous Pulmonary Venous Return (Disorder),SNOMED-CT
303272002,Jatene Procedure (Procedure),SNOMED-CT
873881000000100,Referral To Rapid Access Heart Failure Clinic (Procedure),SNOMED-CT
233839009,Old Anterior Myocardial Infarction (Disorder),SNOMED-CT
194865003,Rupture Of Cardiac Wall Without Hemopericardium As Current Complication Following Acute Myocardial Infarction (Disorder),SNOMED-CT
253664001,Vascular Ring With Right Aortic Arch (Disorder),SNOMED-CT
253366007,Interauricular Septal Defect (Disorder),SNOMED-CT
253423004,Malaligned Atrial Septum (Disorder),SNOMED-CT
253644006,Ascending Aorta Absent (Disorder),SNOMED-CT
60787001,Congenital Hypoplasia Of Aortic Arch (Disorder),SNOMED-CT
